Année de naissance, sexe, origine ethnique, prénom de l'enfant, nombre, rang
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Shirley, 16, 37
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Sabrina, 16, 37
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Zoey, 15, 38
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Emilia, 15,38
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Elina, 15,38
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Harper, 15, 38
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Isabelle, 15, 38
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Anika, 15, 38
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Elsa, 15, 38
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Mariam, 14,39
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Leela, 14,39
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Jannat, 14,39
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Céline, 14,39
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Nabiha, 14,39
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Eileen, 13,40
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Arisha, 13,40
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Samaira, 13,40
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Ruby, 13,40
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Queena, 13,40
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Lucy, 13,40
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Alexandra, 13,40
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Amanda, 13,40
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Winnie, 13,40
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Ange, 13,40
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Janice, 13,40
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Aiza, 13,40
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Jocelyn, 13,40
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Caroline, 13,40
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Joy, 12, 41
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Lauren, 12, 41
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Luna, 12,41
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Inaaya, 12,41
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Savannah, 12,41
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Jessie, 12, 41
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Tanisha, 12,41
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Elaine, 12,41
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Joyce, 12, 41
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Alexis, 12,41
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Lena, 12,41
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Sienna, 12, 41
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Madeline, 12,41
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Annabelle, 12,41
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Jennifer, 12,41
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Lydia, 12,41
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Eliana, 12,41
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Katie, 12,41
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Kira, 12,41
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Alyssa, 11,42
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Mira, 11,42
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Diana, 11,42
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Raina, 11,42
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Aarya, 11,42
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Sylvia, 11,42
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Aizah, 11,42
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Erica, 11,42
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Emaan, 11,42
2015, FEMME, ÎLES D'ASIE ET ​​DU PACIFIQUE, Hafsa, 11,42
2015, FEMME, ÎLE D'ASIE ET ​​DU PACIFIQUE, Haniya, 11,42
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Elise, 11,42
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Giselle, 11,42
2015, FEMME, ÎLE D'ASIE ET ​​DU PACIFIQUE, Maliha, 11,42
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Cécilia, 11,42
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Eleanor, 11,42
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Jannatul, 11,42
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Karina, 11,42
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Riley, 10, 43
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Layla, 10, 43
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Anisa, 10, 43
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Clara, 10, 43
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Lisa, 10, 43
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Samantha, 10, 43
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Joséphine, 10,43
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Megan, 10, 43
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Isla, 10, 43
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Isabel, 10, 43
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Khloe, 10, 43
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Anabia, 10,43
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Christine, 10, 43
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Jacqueline, 10, 43
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Tina, 10, 43
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Scarlett, 10, 43
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Skylar, 10, 43
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Priscilla, 10, 43
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Mahnoor, 10,43
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Karen, 10, 43
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Noor, 10, 43
2015, FEMME, ASIATIQUE ET INSULAIRE DU PACIFIQUE, Ariel, 10, 43
2015, FEMME, NOIRE NON HISPANIQUE, Madison, 128, 1
2015, FEMME, NOIRE NON HISPANIQUE, Skylar, 91,2
2015, FEMME, NOIRE NON HISPANIQUE, Ava, 87,3
2015, FEMME, NOIRE NON HISPANIQUE, Olivia, 82,4
2015, FEMME, NOIRE NON HISPANIQUE, Mia, 61,5
2015, FEMME, NOIRE NON HISPANIQUE, Taylor, 56,6
2015, FEMME, NOIRE NON HISPANIQUE, Aaliyah, 56,6
2015, FEMME, NOIRE NON HISPANIQUE, Chloé, 56,6
2015, FEMME, NOIRE NON HISPANIQUE, Savannah, 53,7
2015, FEMME, NOIRE NON HISPANIQUE, Kylie, 52,8
2015, FEMME, NOIRE NON HISPANIQUE, Londres, 51,9
2015, FEMME, NOIRE NON HISPANIQUE, Riley, 50, 10
2015, FEMME, NOIRE NON HISPANIQUE, Serenity, 47, 11
2015, FEMME, NOIRE NON HISPANIQUE, Leah, 47, 11
2015, FEMME, NOIRE NON HISPANIQUE, Kayla, 44, 12
2015, FEMME, NOIRE NON HISPANIQUE, Peyton, 44, 12
2015, FEMME, NOIRE NON HISPANIQUE, Zoe, 38, 13
2015, FEMME, NOIRE NON HISPANIQUE, Nyla, 38, 13
2015, FEMME, NOIRE NON HISPANIQUE, Brielle, 37, 14
2015,FEMME,NOIRE NON HISPANIQUE,Automne,37,14
2015,FEMME,NOIRE NON HISPANIQUE,Foi,36,15
2015, FEMME, NOIRE NON HISPANIQUE, Gabriella, 36, 15
2015, FEMME, NOIRE NON HISPANIQUE, Zoey, 34, 16
2015, FEMME, NOIRE NON HISPANIQUE, Abigail, 34 ans, 16 ans
2015, FEMME, NOIRE NON HISPANIQUE, Makayla, 34, 16
2015, FEMME, NOIRE NON HISPANIQUE, Arianna, 34, 16
2015, FEMME, NOIRE NON HISPANIQUE, Layla, 34, 16
2015, FEMME, NOIRE NON HISPANIQUE, Aria, 33, 17
2015, FEMME, NOIRE NON HISPANIQUE, Khloe, 32, 18
2015, FEMME, NOIRE NON HISPANIQUE, Zuri, 32, 18
2015, FEMME, NOIRE NON HISPANIQUE, Emily, 31, 19
2015, FEMME, NOIRE NON HISPANIQUE, Sarah, 30, 20
2015, FEMME, NOIRE NON HISPANIQUE, Amelia, 30, 20
2015, FEMME, NOIRE NON HISPANIQUE, Gabrielle, 30, 20
2015, FEMME, NOIRE NON HISPANIQUE, Aisha, 29,21
2015, FEMME, NOIRE NON HISPANIQUE, Nia, 29, 21
2015, FEMME, NOIRE NON HISPANIQUE, Morgan, 29,21
2015, FEMME, NOIRE NON HISPANIQUE, Fatima, 29,21
2015, FEMME, NOIRE NON HISPANIQUE, Mariam, 29,21
2015, FEMME, NOIRE NON HISPANIQUE, Victoria, 29,21
2015, FEMME, NOIRE NON HISPANIQUE, Nevaeh, 29,21
2015, FEMME, NOIRE NON HISPANIQUE, Aminata, 29,21
2015, FEMME, NOIRE NON HISPANIQUE, Ariel, 28, 22
2015, FEMME, NOIRE NON HISPANIQUE, Kennedy, 28, 22
2015, FEMME, NOIRE NON HISPANIQUE, Fatoumata, 28,22
2015, FEMME, NOIRE NON HISPANIQUE, Alyssa, 27, 23
2015, FEMME, NOIRE NON HISPANIQUE, Naomi, 27, 23
2015, FEMME, NOIRE NON HISPANIQUE, Aubrey, 27, 23
2015, FEMME, NOIRE NON HISPANIQUE, Sophia, 27, 23
2015, FEMME, NOIRE NON HISPANIQUE, Isabelle, 27, 23
2015, FEMME, NOIRE NON HISPANIQUE, Amiyah, 26, 24
2015, FEMME, NOIRE NON HISPANIQUE, Sarai, 26, 24
2015, FEMME, NOIRE NON HISPANIQUE, Elizabeth, 26, 24
2015, FEMME, NOIRE NON HISPANIQUE, Hailey, 26, 24
2015, FEMME, NOIRE NON HISPANIQUE, Amina, 25, 25
2015, FEMME, NOIRE NON HISPANIQUE, Leilani, 25, 25
2015, FEMME, NOIRE NON HISPANIQUE, Laila, 25, 25
2015, FEMME, NOIRE NON HISPANIQUE, Nylah, 25, 25
2015, FEMME, NOIRE NON HISPANIQUE, Lauren, 24, 26
2015, FEMME, NOIRE NON HISPANIQUE, Paige, 24, 26
2015, FEMME, NOIRE NON HISPANIQUE, Maya, 23, 27
2015, FEMME, NOIRE NON HISPANIQUE, Isabella, 23, 27
2015, FEMME, NOIRE NON HISPANIQUE, Kali, 23, 27
2015, FEMME, NOIRE NON HISPANIQUE, Jada, 23, 27
2015, FEMME, NOIRE NON HISPANIQUE, Arielle, 22, 28
2015, FEMME, NOIRE NON HISPANIQUE, Malia, 22, 28
2015, FEMME, NOIRE NON HISPANIQUE, McKenzie, 22, 28
2015, FEMME, NOIRE NON HISPANIQUE, Kaylee, 22, 28
2015, FEMME, NOIRE NON HISPANIQUE, Ariana, 22, 28
2015, FEMME, NOIRE NON HISPANIQUE, Grace, 22, 28
2015, FEMME, NOIRE NON HISPANIQUE, Brianna, 21, 29
2015, FEMME, NOIRE NON HISPANIQUE, Sydney, 21, 29
2015, FEMME, NOIRE NON HISPANIQUE, Trinity, 21, 29
2015,FEMME,NOIRE NON HISPANIQUE,Harmonie,20,30
2015, FEMME, NOIRE NON HISPANIQUE, Londres, 20,30
2015, FEMME, NOIRE NON HISPANIQUE, Avery, 20, 30
2015, FEMME, NOIRE NON HISPANIQUE, Jade, 20, 30
2015,FEMME,NOIRE NON HISPANIQUE,Zara,20,30
2015,FEMME,NOIRE NON HISPANIQUE,Paradis,19,31
2015, FEMME, NOIRE NON HISPANIQUE, Amirah, 19, 31
2015, FEMME, NOIRE NON HISPANIQUE, Michelle, 19, 31
2015, FEMME, NOIRE NON HISPANIQUE, Jordyn, 19, 31
2015, FEMME, NOIRE NON HISPANIQUE, Milan, 19, 31
2015, FEMME, NOIRE NON HISPANIQUE, Esther, 18, 32
2015, FEMME, NOIRE NON HISPANIQUE, Mya, 18, 32
2015, FEMME, NOIRE NON HISPANIQUE, Mariah, 18, 32
2015,FEMME,NOIRE NON HISPANIQUE,Paroles,18,32
2015, FEMME, NOIRE NON HISPANIQUE, Skyla, 18, 32
2015,FEMME,NOIRE NON HISPANIQUE,Destiny,18,32
2015, FEMME, NOIRE NON HISPANIQUE, Jayla, 18, 32
2015, FEMME, NOIRE NON HISPANIQUE, Amaya, 18, 32
2015, FEMME, NOIRE NON HISPANIQUE, Kyla, 18, 32
2015, FEMME, NOIRE NON HISPANIQUE, Chelsea, 18, 32
2015, FEMME, NOIRE NON HISPANIQUE, Jasmine, 18, 32
2015, FEMME, NOIRE NON HISPANIQUE, Maliyah, 18, 32
2015, FEMME, NOIRE NON HISPANIQUE, Mariama, 18, 32
2015, FEMME, NOIRE NON HISPANIQUE, Amira, 17, 33
2015,FEMME,NOIRE NON HISPANIQUE,Bintou,17,33
2015,FEMME,NOIR NON HISPANIQUE,Janiyah,17,33
2015,FEMME,NOIRE NON HISPANIQUE,Voyage,17,33
2015, FEMME, NOIRE NON HISPANIQUE, Emma, ​​17, 33
2015, FEMME, NOIRE NON HISPANIQUE, Tori, 17, 33
2015, FEMME, NOIRE NON HISPANIQUE, Malaisie, 17,33
2015, FEMME, NOIRE NON HISPANIQUE, Eva, 17, 33
2015,FEMME,NOIRE NON HISPANIQUE,Paris,16,34
2015, FEMME, NOIRE NON HISPANIQUE, Alana, 16, 34
2015, FEMME, NOIRE NON HISPANIQUE, Aniyah, 16, 34
2015,FEMME,NOIRE NON HISPANIQUE,Genesis,16,34
2015, FEMME, NOIRE NON HISPANIQUE, Kimora, 16, 34
2015, FEMME, NOIRE NON HISPANIQUE, Bella, 16, 34
2015, FEMME, NOIRE NON HISPANIQUE, Aliyah, 16, 34
2015, FEMME, NOIRE NON HISPANIQUE, Imani, 16, 34
2015, FEMME, NOIRE NON HISPANIQUE, Skyler, 15, 35
2015, FEMME, NOIRE NON HISPANIQUE, Mikayla, 15, 35
2015, FEMME, NOIRE NON HISPANIQUE, Skye, 15, 35
2015, FEMME, NOIRE NON HISPANIQUE, Gianna, 15, 35
2015, FEMME, NOIRE NON HISPANIQUE, Samara, 15, 35
2015, FEMME, NOIRE NON HISPANIQUE, Nova, 15, 35
2015, FEMME, NOIRE NON HISPANIQUE, Hawa, 15, 35
2015, FEMME, NOIRE NON HISPANIQUE, Égypte, 15,35
2015,FEMME,NOIRE NON HISPANIQUE,Été,15,35
2015,FEMME,NOIRE NON HISPANIQUE,Miracle,15,35
2015, FEMME, NOIRE NON HISPANIQUE, Mélanie, 14, 36
2015, FEMME, NOIRE NON HISPANIQUE, Hannah, 14, 36
2015, FEMME, NOIRE NON HISPANIQUE, Dakota, 14, 36
2015, FEMME, NOIRE NON HISPANIQUE, Charlotte, 14, 36
2015, FEMME, NOIRE NON HISPANIQUE, Sanai, 14,36
2015, FEMME, NOIRE NON HISPANIQUE, Zendaya, 13,37
2015, FEMME, NOIRE NON HISPANIQUE, Christina, 13, 37
2015, FEMME, NOIRE NON HISPANIQUE, Leila, 13, 37
2015,FEMME,NOIRE NON HISPANIQUE,Aissatou,13,37
2015, FEMME, NOIRE NON HISPANIQUE, Ariah, 13, 37
2015, FEMME, NOIRE NON HISPANIQUE, Nala, 12, 38
2015, FEMME, NOIRE NON HISPANIQUE, Wynter, 12, 38
2015, FEMME, NOIRE NON HISPANIQUE, Milani, 12,38
2015, FEMME, NOIRE NON HISPANIQUE, Cali, 12,38
2015, FEMME, NOIRE NON HISPANIQUE, Mackenzie, 12, 38
2015, FEMME, NOIRE NON HISPANIQUE, Amara, 12, 38
2015, FEMME, NOIRE NON HISPANIQUE, Aicha, 12, 38
2015, FEMME, NOIRE NON HISPANIQUE, Zahra, 12, 38
2015, FEMME, NOIRE NON HISPANIQUE, Amia, 12, 38
2015, FEMME, NOIRE NON HISPANIQUE, Marley, 12, 38
2015, FEMME, NOIRE NON HISPANIQUE, Sanaa, 12,38
2015,FEMME,NOIRE NON HISPANIQUE,Kadiatou,12,38
2015, FEMME, NOIRE NON HISPANIQUE, Ashley, 12, 38
2015, FEMME, NOIRE NON HISPANIQUE, Kaliyah, 12, 38
2015, FEMME, NOIRE NON HISPANIQUE, Kelsey, 12, 38
2015, FEMME, NOIRE NON HISPANIQUE, Sariah, 11, 39
2015, FEMME, NOIRE NON HISPANIQUE, Danielle, 11, 39
2015, FEMME, NOIRE NON HISPANIQUE, Kaitlyn, 11, 39
2015,FEMME,NOIRE NON HISPANIQUE,Oumou,11,39
2015, FEMME, NOIRE NON HISPANIQUE, Kailee, 11, 39
2015, FEMME, NOIRE NON HISPANIQUE, Erin, 11, 39
2015,FEMME,NOIRE NON HISPANIQUE,Fatou,11,39
2015, FEMME, NOIRE NON HISPANIQUE, Alani, 11,39
2015, FEMME, NOIRE NON HISPANIQUE, Taliyah, 11,39
2015, FEMME, NOIRE NON HISPANIQUE, Zahara, 11,39
2015, FEMME, NOIRE NON HISPANIQUE, Samantha, 11, 39
2015, FEMME, NOIRE NON HISPANIQUE, Ariella, 11, 39
2015, FEMME, NOIRE NON HISPANIQUE, Brooke, 11,39
2015, FEMME, NOIRE NON HISPANIQUE, Lauryn, 11, 39
2015, FEMME, NOIRE NON HISPANIQUE, Samiyah, 11, 39
2015, FEMME, NOIRE NON HISPANIQUE, Zariah, 11, 39
2015, FEMME, NOIRE NON HISPANIQUE, Tiana, 10, 40
2015,FEMME,NOIRE NON HISPANIQUE,Lily,10,40
2015,FEMME,NOIRE NON HISPANIQUE,Royal,10,40
2015, FEMME, NOIRE NON HISPANIQUE, Athena, 10, 40
2015, FEMME, NOIRE NON HISPANIQUE, Jayda, 10, 40
2015, FEMME, NOIRE NON HISPANIQUE, Ange, 10,40
2015, FEMME, NOIRE NON HISPANIQUE, Ciel, 10,40
2015, FEMME, NOIRE NON HISPANIQUE, Julia, 10, 40
2015, FEMME, NOIRE NON HISPANIQUE, Anaya, 10, 40
2015, FEMME, NOIRE NON HISPANIQUE, Sariyah, 10, 40
2015, FEMME, NOIRE NON HISPANIQUE, Saige, 10,40
2015, FEMME, NOIRE NON HISPANIQUE, Brooklyn, 10,40
2015, FEMME, NOIRE NON HISPANIQUE, Alexandrie, 10,40
2015, FEMME, NOIRE NON HISPANIQUE, Ambre, 10,40
2015, FEMME, NOIRE NON HISPANIQUE, Shiloh, 10, 40
2015,FEMME,NOIRE NON HISPANIQUE,Joy,10,40
2015,FEMME,NOIRE NON HISPANIQUE,Eden,10,40
2015, FEMME, NOIRE NON HISPANIQUE, Jordan, 10, 40
2015, FEMME, NOIRE NON HISPANIQUE, Mila, 10, 40
2015,FEMME,NOIR NON HISPANIQUE,Janiya,10,40
2015,FEMME,HISPANIQUE,Isabella,307,1
2015,FEMME,HISPANIQUE,Sophia,269,2
2015,FEMME,HISPANIQUE,Mia,257,3
2015,FEMME,HISPANIQUE,Emma,196,4
2015,FEMME,HISPANIQUE,Camila,180,5
2015,FEMME,HISPANIQUE,Sofia,178,6
2015,FEMME,HISPANIQUE,Abigail,143,7
2015,FEMME,HISPANIQUE,Ashley,138,8
2015,FEMME,HISPANIQUE,Emily,137,9
2015,FEMME,HISPANIQUE,Madison,120,10
2015,FEMME,HISPANIQUE,Victoria,118,11
2015,FEMME,HISPANIQUE,Alexa,105,12
2015,FEMME,HISPANIQUE,Leah,102,13
2015,FEMME,HISPANIQUE,Valentina,99,14
2015,FEMME,HISPANIQUE,Scarlett,95,15
2015,FEMME,HISPANIQUE,Olivia,94,16
2015,FEMME,HISPANIQUE,Brianna,93,17
2015,FEMME,HISPANIQUE,Ariana,93,17
2015, FEMME, HISPANIQUE, Samantha, 90, 18
2015, FEMME, HISPANIQUE, Allison, 88, 19
2015, FEMME, HISPANIQUE, Kimberly, 88, 19
2015,FEMME,HISPANIQUE,Genèse,85,20
2015, FEMME, HISPANIQUE, Hailey, 84, 21
2015,FEMME,HISPANIQUE,Mélanie,84,21
2015,FEMME,HISPANIQUE,Zoe,80,22
2015, FEMME, HISPANIQUE, Amy, 78, 23
2015,FEMME,HISPANIQUE,Ava,76,24
2015,FEMME,HISPANIQUE,Elizabeth,74,25
2015,FEMME,HISPANIQUE,Chloé,72,26
2015,FEMME,HISPANIQUE,Arianna,70,27
2015, FEMME, HISPANIQUE, Kaylee, 69, 28
2015,FEMME,HISPANIQUE,Alaia,67,29
2015, FEMME, HISPANIQUE, Kylie, 66, 30
2015,FEMME,HISPANIQUE,Amelia,65,31
2015,FEMME,HISPANIQUE,Sarah,64,32
2015, FEMME, HISPANIQUE, Aaliyah, 62, 33
2015,FEMME,HISPANIQUE,Gabriella,61,34
2015,FEMME,HISPANIQUE,Daniela,60,35
2015,FEMME,HISPANIQUE,Emely,56,36
2015,FEMME,HISPANIQUE,Delilah,56,36
2015, FEMME, HISPANIQUE, Savannah, 55, 37
2015,FEMME,HISPANIQUE,Gabriela,54,38
2015,FEMME,HISPANIQUE,Bella,53,39
2015,FEMME,HISPANIQUE,Pénélope,52,40
2015,FEMME,HISPANIQUE,Valérie,52,40
2015,FEMME,HISPANIQUE,Nicole,52,40
2015,FEMME,HISPANIQUE,Adriana,51,41
2015,FEMME,HISPANIQUE,Layla,50,42
2015,FEMME,HISPANIQUE,Zoey,49,43
2015,FEMME,HISPANIQUE,Katherine,48,44
2015,FEMME,HISPANIQUE,Jade,48,44
2015,FEMME,HISPANIQUE,Andrea,48,44
2015,FEMME,HISPANIQUE,Luna,47,45
2015,FEMME,HISPANIQUE,Mila,47,45
2015,FEMME,HISPANIQUE,Maya,46,46
2015,FEMME,HISPANIQUE,Isabel,45,47
2015,FEMME,HISPANIQUE,Maria,44,48
2015,FEMME,HISPANIQUE,Aubrey,44,48
2015,FEMME,HISPANIQUE,Eva,43,49
2015,FEMME,HISPANIQUE,Juliette,43,49
2015,FEMME,HISPANIQUE,Michelle,42,50
2015,FEMME,HISPANIQUE,Grace,42,50
2015,FEMME,HISPANIQUE,Charlotte,42,50
2015,FEMME,HISPANIQUE,Amaya,41,51
2015,FEMME,HISPANIQUE,Avery,40,52
2015,FEMME,HISPANIQUE,Eliana,39,53
2015,FEMME,HISPANIQUE,Alina,39,53
2015,FEMME,HISPANIQUE,Evelyn,38,54
2015,FEMME,HISPANIQUE,Diana,38,54
2015,FEMME,HISPANIQUE,Skylar,38,54
2015,FEMME,HISPANIQUE,Angelina,37,55
2015, FEMME, HISPANIQUE, Khloe, 37, 55
2015, FEMME, HISPANIQUE, Kayla, 37, 55
2015, FEMME, HISPANIQUE, Riley, 36, 56
2015,FEMME,HISPANIQUE,Valeria,36,56
2015,FEMME,HISPANIQUE,Aylin,36,56
2015,FEMME,HISPANIQUE,Ana,36,56
2015, FEMME, HISPANIQUE, Melany, 34, 57
2015, FEMME, HISPANIQUE, Jayleen, 34, 57
2015, FEMME, HISPANIQUE, Stéphanie, 33, 58
2015,FEMME,HISPANIQUE,Chelsea,33,58
2015,FEMME,HISPANIQUE,Amanda,32,59
2015,FEMME,HISPANIQUE,Leslie,32,59
2015,FEMME,HISPANIQUE,Sérénité,32,59
2015, FEMME, HISPANIQUE, Kiara, 32, 59
2015, FEMME, HISPANIQUE, Jazmin, 31, 60
2015,FEMME,HISPANIQUE,Leilani,31,60
2015,FEMME,HISPANIQUE,Vanessa,31,60
2015,FEMME,HISPANIQUE,Alyssa,30,61
2015,FEMME,HISPANIQUE,Lucia,30,61
2015,FEMME,HISPANIQUE,Gianna,30,61
2015,FEMME,HISPANIQUE,Natalie,30,61
2015,FEMME,HISPANIQUE,Naomi,30,61
2015, FEMME, HISPANIQUE, Kaitlyn, 29, 62
2015,FEMME,HISPANIQUE,Ambre,29,62
2015,FEMME,HISPANIQUE,Mya,29,62
2015, FEMME, HISPANIQUE, Sarai, 29, 62
2015,FEMME,HISPANIQUE,Athena,29,62
2015,FEMME,HISPANIQUE,Juliette,28,63
2015,FEMME,HISPANIQUE,Jasmine,28,63
2015,FEMME,HISPANIQUE,Lia,28,63
2015,FEMME,HISPANIQUE,Elena,27,64
2015,FEMME,HISPANIQUE,Danna,27,64
2015,FEMME,HISPANIQUE,Ella,26,65
2015,FEMME,HISPANIQUE,Hannah,26,65
2015, FEMME, HISPANIQUE, Madelyn, 26, 65
2015,FEMME,HISPANIQUE,Violet,26,65
2015,FEMME,HISPANIQUE,Aurora,26,65
2015, FEMME, HISPANIQUE, Briana, 25, 66
2015,FEMME,HISPANIQUE,Maia,25,66
2015,FEMME,HISPANIQUE,Bretagne,25,66
2015,FEMME,HISPANIQUE,Yaretzi,25,66
2015,FEMME,HISPANIQUE,Sophie,24,67
2015,FEMME,HISPANIQUE,Alexandra,24,67
2015,FEMME,HISPANIQUE,Alana,24,67
2015, FEMME, HISPANIQUE, Jennifer, 24, 67
2015,FEMME,HISPANIQUE,Melissa,24,67
2015, FEMME, HISPANIQUE, Karen, 23, 68
2015,FEMME,HISPANIQUE,Sara,23,68
2015,FEMME,HISPANIQUE,Natalia,23,68
2015,FEMME,HISPANIQUE,Ximena,23,68
2015,FEMME,HISPANIQUE,Lizbeth,23,68
2015,FEMME,HISPANIQUE,Alison,23,68
2015,FEMME,HISPANIQUE,Aria,22,69
2015,FEMME,HISPANIQUE,Liliana,22,69
2015,FEMME,HISPANIQUE,Angelica,22,69
2015, FEMME, HISPANIQUE, Kamila, 22, 69
2015,FEMME,HISPANIQUE,Juliana,22,69
2015, FEMME, HISPANIQUE, Jaylene, 22, 69
2015,FEMME,HISPANIQUE,Nylah,22,69
2015,FEMME,HISPANIQUE,Jayla,21,70
2015,FEMME,HISPANIQUE,Mélodie,20,71
2015,FEMME,HISPANIQUE,Esther,20,71
2015,FEMME,HISPANIQUE,Julianna,20,71
2015,FEMME,HISPANIQUE,Analia,20,71
2015,FEMME,HISPANIQUE,Ariel,20,71
2015,FEMME,HISPANIQUE,Londres,20,71
